BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
GANGAPUR,Millets,2025-01-18T11:59:10.227,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),AURANGABAD,3461054,  बाजरी आपण  एप्रिलच्या मध्यापर्यंत लागवड करू शकता धन्यवाद,"The farmer asked about the summer millet sowing time ?
",Sowing Time and Weather,NA,AGRICULTURE,MAHARASHTRA,18,1,2025
PAITHAN,Others,2025-01-18T13:03:16.25,Others,AURANGABAD,3461241,"-विहिरींचे पुनर्भरण 
-योजना : नानाजी देशमुख कृषि संजीवनी प्रकल्प ( कृषी विभाग महाराष्ट्र शासन )
              हेल्पलाईन नंबर : ०२२-२२१५३३५१
",FARMER ASKED ABOUT INFORMATION OF WELL SCHEME ?,Government Schemes,NA,AGRICULTURE,MAHARASHTRA,18,1,2025
KHULTABAD,Cereals,2025-01-18T13:44:36.333,Wheat,AURANGABAD,3461070,"शेतकरी साहेब, गव्हावरील पिवळसर तांबेरा नियंत्रणासाठी-
M45 एम ४५ (मॅन्कोझेब ७५% WP) हे बुरशीनाशक ३० ग्रॅम प्रति १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. धन्यवाद..!
","FARMER ASKED ABOUT HOW TO CONTROL YELLOW STRIPE RUST ATTACK IN WHEAT CROP ?
",	Plant Protection	,NA,AGRICULTURE,MAHARASHTRA,18,1,2025
AURANGABAD,Vegetables,2025-01-19T10:27:38.923,Onion,AURANGABAD,3467075,"कांदा - तण नाशक - पुनर्रलागवडी नंतर 21 दिवसांनी  गोल ( ऑक्सिफ्लोरफेन २३.५% ) 20-25 मिली + टर्गा सुपर -30-35 मिली / १५ लिटर पाण्यातून फवारावे 
","FARMER ASKED ABOUT WEED MANAGEMENT IN ONION CROP ?
",Cultural Practices,NA,HORTICULTURE,MAHARASHTRA,19,1,2025
KANAND,Others,2025-01-19T12:12:31.177,Others,AURANGABAD,3467027,"नमस्कार,आपण ॲग्री स्टॅक या पोर्टल वर जाऊन फार्मर आयडी रजिस्टर करून घ्यावी किंवा आपल्या जवळील महा-ई-सेवा केंद्र येथे जाऊन रजिस्ट्रेशन करून घ्यावे धन्यवाद.!",FARMER ASKED ABOUT FARMER ID REGISTRATION?,Government Schemes,NA,AGRICULTURE,MAHARASHTRA,19,1,2025
KANAND,Vegetables,2025-01-19T14:49:52.093,Onion,AURANGABAD,3466855,"कांदा पिकावरील रस शोषक कीड नियंत्रणासाठी=अॅक्टरा ५ ग्रॅम/१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी
","FARMER ASKED ABOUT ATTACK OF SUCKING PEST ON ONION ? 
",	Plant Protection	,NA,HORTICULTURE,MAHARASHTRA,19,1,2025
KANAND,Pulses,2025-01-19T14:51:04.827,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),AURANGABAD,3466856,"हरभरा पिकाच्या वाढीसाठी - 12 61 00 60 ग्रॅम + मायक्रोला ३० मिली  / १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी.
","FARMER ASKED ABOUT FERTILIZER SPREY FOR GROWTH OF GRAM?
",Fertilizer Use and Availability,NA,AGRICULTURE,MAHARASHTRA,19,1,2025
KHULTABAD,Fruits,2025-01-19T16:30:51.353,Citrus,AURANGABAD,3466857,मोसंबी मध्ये खोडकिडाचा प्रादुर्भाव रोखण्यासाठी हमला एक लिटर+  शटर 100 ग्राम घेऊन आळवणी करावी धन्यवाद,FARMER ASKED ABOUT ATTACK OF STEM BORER IN CITRUS?,	Plant Protection	,NA,HORTICULTURE,MAHARASHTRA,19,1,2025
KANAND,Fiber Crops,2025-01-19T20:02:29.437,Cotton (Kapas),AURANGABAD,3469662,"कापूस पिकाचे वरोरा बाजारभाव – किमान - 6800 रु/क्विटल, कमाल - 7175  रु/क्विटल, सरासरी -7000  रु/क्विटल . धन्यवाद शुभ दिवस !
"," FARMER ASKED ABOUT MARKET RATE OF COTTON ?
",Market Information,NA,AGRICULTURE,MAHARASHTRA,19,1,2025
AURANGABAD,Cereals,2025-01-20T08:40:19.037,Wheat,AURANGABAD,3472024,"गहू पिकामध्ये खोड किड नियंत्रणासाठी -  अँप्लिगो  (क्लोरअॅनट्रानिलीप्रोल + लेम्बडा -सायहॅलोथ्रीन ) -6 मिली  /15 लिटर पाण्यामध्ये घेऊन फवारणी करावी.
","FARMER ASKED QUERY ABOUT ATTACK OF STEM BORER  IN WHEAT CROP ?
",	Plant Protection	,NA,AGRICULTURE,MAHARASHTRA,20,1,2025
AURANGABAD,Fruits,2025-01-20T10:33:14.313,Mosambi,AURANGABAD,3472403,मोसंबी या पिकासाठी कॅल्शियम नायट्रेट चार किलो व बोरॉन  एक किलो प्रति 200 लिटर पाण्यामध्ये मिक्स करून आळवणी करावी किंवा ड्रीप द्वारे द्यावे धन्यवाद शुभ दिवस,farmer asked about fertilizer dose for mosambi?,Fertilizer Use and Availability,NA,HORTICULTURE,MAHARASHTRA,20,1,2025
KANAND,Others,2025-01-20T11:35:53.82,Others,AURANGABAD,3472228,प्रधानमंत्री किसान सन्माननीय योजनेचा 19 वा हप्ता लवकरच आपल्या खात्यात जमा होईल अजून तारीख जाहीर करण्यात आलेली नाही धन्यवाद.,"FARMER ASKED ABOUT STATUS OF 19th INSTALLMENT IN PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?

",Government Schemes,NA,AGRICULTURE,MAHARASHTRA,20,1,2025
GANGAPUR,Cereals,2025-01-20T13:16:47.047,Wheat,AURANGABAD,3472274, गहू पिका वरील मावा नियंत्रणाकरिता  Rogar रोगर (डायमेथोएट ३०% ईसी ) हे कीटकनाशक १५ मिली प्रति १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. धन्यवाद..! ,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF SUCKING PEST (APHIDS, JASSIDS, WHITE FLY, THRIPS) ATTACK ON WHEAT CROP ?
",	Plant Protection	,NA,AGRICULTURE,MAHARASHTRA,20,1,2025
SILLOD,Others,2025-01-20T15:28:48.177,Others,AURANGABAD,3472338,"शेतकरी साहेब, पीएम किसान योजनेच्या स्टेटसमध्ये मोबाईल नंबर अवैध दाखवत आहे. यासाठी महा-ई-सेवा केंद्रामध्ये जाऊन आधार लिंक मोबाईल नंबर पुनरस्थापित करा. होत नसल्यास तालुका कृषी अधिकारी यांच्याशी संपर्क साधून तक्रार अर्ज सादर करावा. धन्यवाद..! ","------------------------------------------------------------------------------------------------------------------------------------------------
FARMER ASKED ABOUT STATUS OF INSTALLMENT AND HOW TO SOLVE MOBILE NUMBER DUPLICATE OR INVALID PROBLEM IN PM KISAN YOJNA ?
",Government Schemes,NA,AGRICULTURE,MAHARASHTRA,20,1,2025
VAIJAPUR,Vegetables,2025-01-21T09:13:48.897,Bhindi(Okra/Ladysfinger),AURANGABAD,3477109,भेंडी पिकामध्ये कोणत्याही तणनाशकाची शिफारस नाहीये धन्यवाद.,FARMER ASKED ABOUT WEED MANAGEMENT IN OKRA?,Cultural Practices,NA,HORTICULTURE,MAHARASHTRA,21,1,2025
PAITHAN,Others,2025-01-21T09:21:21.74,Others,AURANGABAD,3477044,"अर्ज कुठे करावा -
ऑनलाइन- ऑनलाइन अर्ज हा *Narishakti Doot* या अँप वरती करावा. 
ऑफलाईन- ग्रामीण भागातील महिलांनी ग्रामसेवक किंवा अंगणवाडी सेविकांकडे करावा. तर   शहरी भागातील महिलांनी वॉर्ड अधिकाऱ्याकडे अर्ज करावा.  

",FARMER ASKED ABOUT LADAKI BAHIN YOJANA ?  ,Government Schemes,NA,AGRICULTURE,MAHARASHTRA,21,1,2025
PAITHAN,Sugar and Starch Crops,2025-01-21T10:38:38.857,Sugarcane (Noble Cane),AURANGABAD,3476780,"पाचट कुजविण : लागवडीच्या ऊस पिकात तसेच खोडव्याच्या पिकास हेक्टरी ५ ते ६ टन पाचटाचे आच्छादन करुन प्रति टन पाचटासाठी ८ किलो युरीया, १० किलो सिंगल सुपर फॉस्पेट व १ किलो पाचट कुजविणा-या जिवांणूचा वापर करावा.खोडवा उसाची चांगली फूट आणि वाढ होण्यासाठी रासायनिक खतांचा पहिला हप्ता आणि हलके पाणी अतिशय महत्त्वाचे असते. ",FARMER ASKED ABOUT RATOON SUGARCANE AND TRASH DECOMPOSTION?,Cultural Practices,NA,AGRICULTURE,MAHARASHTRA,21,1,2025
